,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
1604,Thiago Alves,,130,12,6,0,0.0,0,0,68,23,0.33,1,24,69,0,0,0,31,175.26,Orthodox,177.8,170,6,1
1605,Sara McMann,3.0,-175,2,1,0,0.5,2,1,105,34,0.32,1,44,118,0,4,0,34,167.64,Orthodox,167.64,135,1,0
1606,Derek Brunson,,-660,3,1,0,0.0,0,0,18,11,0.61,1,11,18,0,0,0,31,185.42,Southpaw,195.58,185,0,1
1607,John Lineker,6.0,200,5,2,0,0.0,0,0,121,38,0.31,0,48,132,3,0,1,24,160.02,Orthodox,170.18,135,4,0
1608,Tom Watson,,125,2,3,0,0.0,0,0,150,29,0.19,0,33,156,0,0,0,32,185.42,Orthodox,185.42,185,1,0
1609,Ildemar Alcantara,,-155,3,2,0,0.0,1,0,75,21,0.28,0,31,86,0,1,0,32,187.96,Orthodox,198.12,185,0,1
1610,Andy Enz,,165,0,2,0,0.0,0,0,28,1,0.3,0,1,28,0,0,0,23,190.5,Orthodox,198.12,185,0,0
1611,Anthony Johnson,3.0,260,9,4,0,0.0,0,0,47,30,0.63,1,38,56,0,0,0,30,187.96,Orthodox,198.12,205,7,0
1612,Gegard Mousasi,8.0,-430,2,2,0,0.0,0,0,22,4,0.18,1,5,24,0,0,0,29,187.96,Orthodox,193.04,185,0,1
1613,Ryan Bader,7.0,175,11,4,0,0.33,3,1,117,26,0.22,0,29,120,0,0,0,31,187.96,Orthodox,187.96,205,3,1
1614,Sam Sicilia,,120,3,4,0,0.0,0,0,26,10,0.38,1,12,28,0,0,0,28,172.72,Orthodox,170.18,145,2,0
1615,Sultan Aliev,,-175,0,0,0,0.0,0,0,14,8,0.57,0,8,14,0,0,0,30,180.34,Orthodox,187.96,170,0,0
1616,Makwan Amirkhani,,155,0,0,0,0.0,0,0,7,6,0.85,1,6,7,0,0,0,26,177.8,Southpaw,182.88,145,0,0
1617,Stanislav Nedkov,,110,1,2,0,0.0,1,0,8,4,0.5,0,4,8,0,0,0,33,180.34,Orthodox,180.34,205,1,0
1618,Anthony Christodoulou,,850,0,0,0,0.0,1,0,38,9,0.23,0,9,38,0,0,0,27,175.26,Orthodox,182.88,155,0,0
1619,Paul Redmond,,725,0,0,0,0.0,2,0,7,2,0.28,0,16,22,0,0,0,28,177.8,Orthodox,177.8,145,0,0
1620,Konstantin Erokhin,,-430,0,0,0,0.0,0,0,36,17,0.47,0,23,43,0,0,0,31,180.34,Orthodox,185.42,230,0,0
1621,Chris Beal,,-215,2,0,0,0.5,4,2,135,39,0.28,0,61,160,0,3,1,29,170.18,Orthodox,175.26,125,1,0
1622,Dennis Siver,10.0,775,11,7,0,0.0,3,0,104,32,0.3,0,33,105,0,0,0,36,167.64,Orthodox,177.8,145,3,2
1623,Benson Henderson,5.0,-135,9,2,0,0.0,1,0,155,86,0.55,0,93,162,0,0,0,31,175.26,Southpaw,177.8,170,0,1
1624,Ron Stallings,,800,0,0,0,0.0,0,0,18,10,0.55,0,10,18,0,0,0,31,187.96,Southpaw,190.5,170,0,0
1625,Gleison Tibau,,-150,15,8,0,0.33,6,2,127,38,0.29,0,38,127,0,0,0,31,177.8,Southpaw,180.34,155,1,4
1626,Sean Spencer,,-170,3,2,0,0.0,0,0,155,52,0.33,1,52,155,0,0,0,27,177.8,Southpaw,190.5,170,0,0
1627,Lorenz Larkin,,-178,1,4,0,0.0,0,0,50,29,0.58,1,29,50,0,0,0,28,180.34,Orthodox,182.88,170,0,0
1628,Shane Howell,,315,0,1,0,0.0,0,0,64,22,0.34,0,26,68,0,0,1,31,172.72,Orthodox,175.26,125,0,0
1629,Frankie Perez,,155,0,0,0,0.25,4,1,39,16,0.41,0,27,50,1,0,0,25,180.34,Orthodox,185.42,155,0,0
1630,Sean Soriano,,115,0,2,0,0.42,7,3,109,69,0.63,0,72,112,0,0,0,25,175.26,Orthodox,177.8,145,0,0
1631,Sean O'Connell,,-235,0,2,0,0.0,2,0,141,66,0.46,1,109,187,0,0,0,31,185.42,Orthodox,187.96,205,0,0
1632,Joby Sanchez,,-230,0,1,0,1.0,2,2,211,58,0.27,1,67,222,1,4,0,23,167.64,Orthodox,172.72,135,0,0
1633,CB Dollaway,10.0,675,9,5,0,0.0,0,0,2,0,0.0,0,0,2,0,0,0,31,187.96,Orthodox,193.04,185,2,2
1634,Mitch Gagnon,14.0,800,4,1,0,0.0,7,0,111,58,0.52,0,66,119,0,0,0,30,165.1,Southpaw,165.1,135,0,3
1635,Patrick Cummins,,-145,2,1,0,0.5,8,4,94,62,0.65,0,122,162,0,6,0,34,187.96,Orthodox,193.04,205,1,0
1636,Rashid Magomedov,,-125,2,0,0,0.5,2,1,161,91,0.56,2,102,172,0,0,0,30,175.26,Orthodox,177.8,155,0,0
1637,Mike Rhodes,,325,0,2,0,0.0,0,0,3,2,0.66,0,3,4,0,0,0,25,185.42,Orthodox,187.96,170,0,0
1638,Antonio Dos Santos,,145,0,0,0,0.0,0,0,73,37,0.5,1,39,75,0,1,0,26,177.8,Orthodox,182.88,185,0,0
1639,Igor Pokrajac,,400,4,7,0,0.0,0,0,6,3,0.5,0,4,7,0,0,0,35,182.88,Orthodox,193.04,205,2,1
1640,Renato Moicano,,-130,0,0,0,0.5,2,1,111,48,0.43,0,50,113,1,3,0,25,180.34,Orthodox,182.88,145,0,0
1641,Hacran Dias,,-230,1,2,0,0.83,6,5,52,30,0.57,0,65,93,0,6,0,30,172.72,Orthodox,175.26,155,0,0
1642,Tim Means,,-170,3,3,0,0.5,2,1,68,43,0.63,0,53,79,0,0,0,30,187.96,Orthodox,190.5,170,1,0
1643,Jake Collier,,-175,0,0,0,0.66,3,2,35,15,0.42,0,22,44,1,3,0,26,190.5,Orthodox,198.12,205,0,0
1644,Stipe Miocic,4.0,355,6,1,0,0.5,18,1,193,89,0.46,0,102,206,0,0,0,32,193.04,Orthodox,203.2,240,3,0
1645,Nate Diaz,14.0,250,12,7,0,0.0,0,0,104,13,0.12,0,51,145,0,0,0,29,182.88,Southpaw,193.04,170,2,8
1646,Stefan Struve,15.0,185,9,4,0,0.0,0,0,5,2,0.4,0,4,7,0,0,0,26,210.82,Orthodox,213.36,265,4,4
1647,Matt Mitrione,14.0,-130,8,3,0,0.0,0,0,18,12,0.66,1,13,19,0,0,0,36,190.5,Switch,200.66,265,7,0
1648,Joanna Jedrzejczyk,,240,1,0,0,0.0,0,0,125,38,0.3,1,47,134,0,0,0,27,167.64,Orthodox,165.1,125,0,0
1649,Willie Gates,,480,0,0,0,0.0,0,0,75,22,0.29,1,29,82,1,1,0,27,172.72,Orthodox,177.8,125,0,0
1650,Ben Saunders,,-250,5,3,0,0.0,0,0,7,4,0.57,0,4,7,0,0,0,31,187.96,Orthodox,195.58,170,2,2
1651,Drew Dober,,400,0,2,0,0.0,0,0,12,5,0.41,0,7,14,1,2,0,26,172.72,Southpaw,177.8,155,0,0
1652,Bryan Barberena,,190,0,0,0,0.0,0,0,122,63,0.51,1,106,172,0,0,0,25,182.88,Southpaw,182.88,170,0,0
1653,Garett Whiteley,,210,0,2,0,0.0,1,0,161,75,0.46,0,112,207,0,0,0,33,182.88,Orthodox,182.88,155,0,0
1654,Dustin Kimura,,185,2,2,0,0.0,1,0,161,25,0.15,0,25,161,0,0,0,25,170.18,Orthodox,180.34,135,0,2
1655,Ian Entwistle,,248,0,1,0,0.0,0,0,2,0,0.0,0,0,2,3,0,0,28,165.1,Orthodox,162.56,135,0,0
1656,Rose Namajunas,,-110,0,0,0,0.33,3,1,72,28,0.38,0,29,73,0,0,0,22,165.1,Orthodox,165.1,115,0,0
1657,Charles Oliveira,14.0,170,6,5,0,0.28,7,2,67,43,0.64,0,74,100,3,4,0,25,177.8,Orthodox,187.96,155,0,6
1658,Yancy Medeiros,,-250,1,3,0,0.0,0,0,66,25,0.37,1,25,66,1,0,0,27,177.8,Orthodox,190.5,155,0,1
1659,Randa Markos,,-140,0,0,0,0.5,2,1,102,55,0.53,0,76,124,0,2,0,29,162.56,Orthodox,160.02,115,0,0
1660,Lisa Ellis,,285,0,0,0,0.66,3,2,5,4,0.8,0,7,10,1,0,1,32,162.56,Orthodox,157.48,115,0,0
1661,Angela Magana,,595,0,0,0,0.0,2,0,145,37,0.25,0,38,146,0,0,0,31,154.94,Orthodox,165.1,115,0,0
1662,Alex Chambers,,200,0,0,0,1.0,1,1,15,12,0.8,0,12,15,0,1,0,36,160.02,Switch,160.02,115,0,0
1663,Cub Swanson,2.0,160,6,1,0,0.0,0,0,86,31,0.36,0,62,119,0,0,0,31,172.72,Orthodox,177.8,145,4,0
1664,Edson Barboza,11.0,-150,8,2,0,0.0,0,0,133,54,0.4,0,54,133,0,0,0,28,180.34,Orthodox,190.5,155,5,0
1665,Chico Camus,,165,2,3,0,0.5,2,1,149,71,0.47,0,94,172,0,0,0,29,167.64,Orthodox,167.64,125,0,0
1666,Aleksei Oleinik,,375,1,0,0,0.0,0,0,21,13,0.61,1,38,47,0,0,0,37,187.96,Orthodox,203.2,240,0,1
1667,Dustin Ortiz,13.0,380,3,1,0,0.22,9,2,149,37,0.24,0,59,171,0,0,0,25,165.1,Orthodox,165.1,125,1,0
1668,Isaac Vallie-Flagg,,165,1,2,0,0.0,5,0,121,80,0.66,0,120,165,0,0,0,36,172.72,Orthodox,172.72,155,0,0
1669,Josh Copeland,,210,0,0,0,0.0,0,0,56,20,0.35,0,20,56,0,0,0,32,185.42,Orthodox,190.5,265,0,0
1670,Roger Narvaez,,375,0,1,0,0.0,2,0,110,48,0.43,1,62,127,2,2,0,31,190.5,Southpaw,200.66,185,0,0
1671,Nick Hein,,255,1,0,0,0.0,1,0,85,25,0.29,2,29,90,0,1,0,30,167.64,Southpaw,167.64,155,0,0
1672,Akbarh Arreola,,245,0,1,0,1.0,1,1,26,12,0.46,1,12,26,1,3,0,31,177.8,Southpaw,180.34,155,0,0
1673,Kailin Curran,,-110,0,0,0,1.0,5,5,49,28,0.57,0,62,89,0,4,0,23,162.56,Orthodox,165.1,115,0,0
1674,Mark Hunt,4.0,380,5,3,0,1.0,1,1,36,10,0.27,1,15,43,0,1,0,40,177.8,Orthodox,182.88,265,4,0
1675,Kelvin Gastelum,11.0,-155,4,0,0,0.5,2,1,36,16,0.44,0,29,49,1,1,1,23,175.26,Southpaw,180.34,185,0,1
1676,Dennis Bermudez,7.0,-165,7,1,0,0.0,1,0,30,8,0.26,0,16,38,0,0,0,27,167.64,Orthodox,167.64,155,1,2
1677,Chris Heatherly,,235,0,1,0,0.33,3,1,20,8,0.4,0,10,22,0,2,0,26,175.26,Orthodox,172.72,155,0,0
1678,Hector Urbina,,150,0,0,0,0.0,0,0,7,4,0.57,0,7,10,2,1,1,27,180.34,Orthodox,185.42,170,0,0
1679,Leonardo Morales,,210,0,0,0,0.0,1,0,72,33,0.45,0,47,88,0,0,0,21,172.72,Southpaw,172.72,135,0,0
1680,Jose Quinonez,,-235,0,0,0,0.75,4,3,111,38,0.34,0,48,125,2,3,1,24,172.72,Orthodox,175.26,135,0,0
1681,Leslie Smith,13.0,265,1,1,0,0.0,0,0,98,28,0.28,0,29,100,0,0,0,32,175.26,Orthodox,167.64,135,1,0
1682,Guido Cannetti,,125,0,0,0,0.5,2,1,73,35,0.47,0,36,74,0,1,0,34,167.64,Southpaw,172.72,135,0,0
1683,Marlon Vera,,-225,0,0,0,1.0,1,1,56,25,0.44,0,30,62,2,7,0,21,172.72,Switch,177.8,135,0,0
1684,Chad Mendes,1.0,185,7,1,0,0.12,8,1,194,77,0.39,0,85,203,0,0,0,29,167.64,Orthodox,167.64,145,4,0
1685,Phil Davis,6.0,190,8,3,0,0.5,18,9,145,49,0.33,0,109,214,0,4,0,30,187.96,Orthodox,200.66,205,0,3
1686,Hans Stringer,,120,1,0,0,1.0,3,3,46,33,0.71,0,78,95,0,1,0,27,190.5,Orthodox,185.42,205,0,0
1687,Lucas Martins,,200,3,1,0,0.0,0,0,82,26,0.31,0,41,97,1,0,0,25,182.88,Southpaw,182.88,145,2,1
1688,Beneil Dariush,,225,2,1,0,0.5,6,3,68,32,0.47,0,54,97,0,2,0,25,177.8,Southpaw,182.88,155,0,2
1689,Naoyuki Kotani,,568,0,3,0,1.0,1,1,26,5,0.19,0,13,34,0,1,0,32,172.72,Southpaw,167.64,155,0,0
1690,Wilson Reis,,-215,2,1,0,0.5,2,1,35,13,0.37,0,13,35,1,2,0,29,162.56,Southpaw,165.1,125,0,0
1691,Andre Fili,,-160,1,1,0,0.62,8,5,102,42,0.41,0,66,135,1,4,2,24,180.34,Orthodox,187.96,145,1,0
1692,Christos Giagos,,360,0,0,0,0.0,0,0,13,4,0.3,0,6,15,0,0,0,24,177.8,Orthodox,180.34,155,0,0
1693,Anthony Rocco Martin,,-105,0,2,0,1.0,1,1,11,1,0.9,0,2,12,3,2,0,24,182.88,Orthodox,185.42,170,0,0
1694,Chris Cariaso,8.0,1150,7,3,0,0.0,1,0,27,6,0.22,0,13,35,0,0,0,33,160.02,Southpaw,160.02,125,1,0
1695,Eddie Alvarez,14.0,125,0,0,0,0.0,5,0,138,48,0.34,0,64,157,0,0,0,30,175.26,Orthodox,175.26,155,0,0
1696,Conor McGregor,9.0,-260,3,0,0,0.0,0,0,29,9,0.31,1,9,29,0,0,0,26,175.26,Southpaw,187.96,155,2,0
1697,Yoel Romero,10.0,123,4,0,0,0.75,4,3,80,39,0.48,2,51,93,0,1,0,37,182.88,Southpaw,185.42,185,3,0
1698,Amanda Nunes,8.0,195,2,0,0,0.5,2,1,37,22,0.59,0,36,54,0,1,0,26,172.72,Orthodox,175.26,145,2,0
1699,Takeya Mizugaki,5.0,475,7,2,0,0.0,0,0,10,2,0.2,0,3,11,0,0,0,30,170.18,Orthodox,172.72,135,1,0
1700,James Krause,,290,2,1,0,0.0,5,0,145,58,0.4,0,61,148,0,0,0,28,187.96,Orthodox,185.42,170,1,1
1701,Stephen Thompson,,-380,4,1,0,0.0,0,0,134,64,0.47,1,67,138,0,0,0,31,182.88,Orthodox,190.5,170,3,0
1702,Brian Ebersole,,220,4,2,0,0.2,5,1,94,49,0.52,0,104,156,0,2,1,33,182.88,Southpaw,185.42,170,1,0
1703,Kevin Lee,,-240,1,1,0,0.44,9,4,157,74,0.47,0,100,190,0,3,0,22,175.26,Orthodox,195.58,170,0,0
1704,Cody Gibson,,-155,1,1,0,0.5,2,1,118,49,0.41,1,61,131,0,3,0,27,177.8,Orthodox,180.34,135,1,0
1705,Roy Nelson,8.0,110,7,5,0,0.16,6,1,60,20,0.33,0,20,60,0,1,0,38,182.88,Orthodox,182.88,263,7,0
1706,Takanori Gomi,,505,4,4,0,0.0,0,0,4,1,0.25,0,1,4,0,0,0,35,170.18,Southpaw,177.8,155,2,0
1707,Amir Sadollah,,145,6,4,0,0.0,0,0,101,42,0.41,0,63,124,0,0,0,34,177.8,Orthodox,187.96,170,1,1
1708,Rin Nakai,,280,0,0,0,0.15,19,3,47,16,0.34,0,52,86,0,2,0,27,154.94,Orthodox,152.4,135,0,0
1709,Richard Walsh,,215,1,0,0,0.0,0,0,105,59,0.56,2,96,142,0,0,0,25,182.88,Orthodox,185.42,170,0,0
1710,Jon Delos Reyes,,540,0,1,0,0.0,0,0,25,13,0.52,0,18,30,0,0,0,27,167.64,Orthodox,170.18,125,0,0
1711,Masanori Kanehara,,265,0,0,0,0.5,4,2,69,32,0.46,0,102,145,2,1,0,31,170.18,Orthodox,170.18,135,0,0
1712,Sam Sicilia,,135,3,3,0,0.0,0,0,91,36,0.39,0,37,92,0,0,0,28,172.72,Orthodox,170.18,145,2,0
1713,Takenori Sato,,540,0,1,0,0.0,2,0,3,1,0.33,0,2,4,0,0,0,29,177.8,Southpaw,180.34,170,0,0
1714,Kyung Ho Kang,,140,1,2,0,0.0,0,0,66,21,0.31,0,42,89,2,10,1,27,175.26,Orthodox,185.42,135,0,1
1715,Johnny Case,,120,0,0,0,0.0,1,0,73,13,0.17,1,20,80,1,0,0,25,177.8,Orthodox,182.88,155,0,0
1716,Dan Hooker,,125,1,0,0,0.0,0,0,236,99,0.41,0,116,253,0,0,0,24,182.88,Switch,190.5,155,1,0
1717,Andrei Arlovski,14.0,380,11,4,0,0.0,0,0,33,13,0.39,1,14,34,0,0,0,35,190.5,Orthodox,195.58,240,7,2
1718,Piotr Hallmann,,215,2,1,0,0.0,0,0,113,52,0.46,0,86,148,0,0,0,27,175.26,Orthodox,180.34,155,0,2
1719,Efrain Escudero,,190,3,4,0,0.0,0,0,101,43,0.42,1,77,143,0,0,0,28,175.26,Orthodox,177.8,155,1,0
1720,Russell Doane,,285,2,0,0,0.5,12,6,41,14,0.34,0,98,139,0,1,1,28,170.18,Orthodox,177.8,135,0,1
1721,Larissa Pacheco,,100,0,0,0,0.0,1,0,13,6,0.46,0,11,18,0,0,0,20,170.18,Orthodox,175.26,135,0,0
1722,Dashon Johnson,,120,0,1,0,0.5,2,1,11,7,0.63,0,11,15,0,0,0,26,170.18,Orthodox,177.8,145,0,0
1723,George Sullivan,,120,1,0,0,0.5,2,1,63,43,0.68,0,111,137,0,3,0,33,182.88,Orthodox,185.42,170,0,0
1724,Leandro Silva,,170,0,1,0,0.5,8,4,40,26,0.65,0,63,77,1,4,0,28,175.26,Orthodox,182.88,155,0,0
1725,Sean Spencer,,-235,2,2,0,0.5,2,1,159,63,0.39,1,105,202,0,5,0,27,177.8,Southpaw,190.5,170,0,0
1726,Johnny Bedford,,-125,2,3,0,0.0,0,0,20,9,0.45,0,19,34,0,3,0,31,177.8,Orthodox,180.34,135,2,0
1727,Joe Soto,,900,0,0,0,0.0,5,0,197,62,0.31,0,63,198,0,0,0,27,167.64,Orthodox,165.1,135,0,0
1728,Danny Castillo,,245,7,3,0,0.25,8,2,105,23,0.21,0,30,114,1,3,1,35,175.26,Orthodox,180.34,155,2,0
1729,Shayna Baszler,,135,0,0,0,0.25,4,1,30,8,0.26,0,19,41,1,0,0,34,170.18,Orthodox,170.18,135,0,0
1730,Diego Ferreira,,-185,1,0,0,0.0,0,0,70,25,0.35,1,33,79,2,0,1,29,175.26,Orthodox,187.96,155,0,1
1731,Damon Jackson,,105,0,0,0,0.0,5,0,49,20,0.4,0,22,51,0,0,0,26,180.34,Switch,180.34,145,0,0
1732,Derek Brunson,,-165,2,1,0,0.33,12,4,30,12,0.4,0,98,125,1,7,0,30,185.42,Southpaw,195.58,185,0,1
1733,Anthony Hamilton,,-225,0,1,0,0.83,6,5,64,60,0.93,0,82,87,0,3,0,34,195.58,Orthodox,193.04,260,0,0
1734,Cain Carrizosa,,135,0,0,0,0.0,0,0,3,0,0.0,0,0,3,0,0,0,28,172.72,Orthodox,187.96,155,0,0
1735,Rafael Dos Anjos,5.0,440,10,5,0,0.0,0,0,30,18,0.6,1,18,30,0,0,0,29,172.72,Southpaw,177.8,170,2,2
1736,Jordan Mein,,-265,2,1,0,0.0,0,0,15,10,0.66,1,10,15,0,0,0,24,182.88,Orthodox,185.42,170,1,0
1737,Thales Leites,15.0,190,8,3,0,0.0,1,0,43,18,0.41,1,19,44,0,0,0,32,185.42,Orthodox,198.12,185,1,3
1738,Clay Collard,,625,0,0,0,0.1,10,1,209,70,0.33,0,73,213,0,0,1,21,180.34,Orthodox,185.42,145,0,0
1739,Valmir Lazaro,,115,0,0,0,0.4,10,4,231,91,0.39,0,96,236,0,1,0,29,182.88,Orthodox,185.42,155,0,0
1740,Tom Niinimaki,,-155,1,1,0,0.0,0,0,4,1,0.25,0,3,6,1,0,0,32,175.26,Orthodox,175.26,145,0,0
1741,Alex Garcia,,-145,2,0,0,0.42,7,3,39,5,0.12,0,27,68,0,2,1,27,175.26,Orthodox,182.88,170,1,0
1742,Anthony Rocco Martin,,-140,0,1,0,0.25,4,1,72,34,0.47,0,38,76,0,1,0,24,182.88,Orthodox,185.42,170,0,0
1743,Matt Hobar,,-155,0,1,0,0.66,9,6,100,63,0.63,0,120,172,0,6,0,27,177.8,Southpaw,177.8,135,0,0
1744,Chris Heatherly,,345,0,0,0,1.0,1,1,5,4,0.8,0,7,9,0,1,0,26,175.26,Orthodox,172.72,155,0,0
1745,Joby Sanchez,,305,0,0,0,0.0,0,0,86,20,0.23,1,36,102,0,1,1,23,167.64,Orthodox,172.72,135,0,0
1746,Cung Le,,215,2,1,0,0.0,0,0,110,38,0.34,0,38,110,0,0,0,42,175.26,Southpaw,175.26,185,1,0
1747,Dong Hyun Kim,10.0,190,10,3,0,0.0,0,0,4,2,0.5,0,19,21,0,0,0,32,187.96,Southpaw,193.04,170,3,0
1748,Danny Mitchell,,-190,0,1,0,0.0,8,0,120,58,0.48,0,83,147,1,0,0,28,187.96,Orthodox,187.96,170,0,0
1749,Shinsho Anzai,,205,0,0,0,1.0,1,1,46,31,0.67,0,41,60,0,1,0,28,170.18,Orthodox,177.8,170,0,0
1750,Royston Wee,,-220,1,0,0,0.75,4,3,29,18,0.62,0,88,106,0,4,0,27,170.18,Orthodox,170.18,135,0,0
1751,Milana Dudieva,,-150,0,0,0,0.4,5,2,36,11,0.3,0,48,80,0,2,0,25,160.02,Orthodox,154.94,135,0,0
1752,Ovince Saint Preux,10.0,170,4,0,0,1.0,2,2,91,24,0.26,0,30,97,0,1,0,31,190.5,Southpaw,203.2,205,2,1
1753,Ross Pearson,,-160,7,5,0,0.0,0,0,55,26,0.47,1,35,64,0,0,0,29,172.72,Orthodox,175.26,155,2,0
1754,Brad Tavares,,-315,7,2,0,0.0,1,0,56,24,0.42,0,37,70,0,0,0,26,185.42,Orthodox,187.96,185,1,0
1755,Alan Jouban,,145,0,0,0,0.0,0,0,43,25,0.58,1,26,44,0,0,0,32,182.88,Southpaw,185.42,170,0,0
1756,Jack May,,185,0,1,0,0.0,0,0,59,20,0.33,0,22,61,0,0,0,33,203.2,Switch,200.66,255,0,0
1757,Robert Peralta,,125,4,2,0,0.0,0,0,2,0,0.0,0,3,5,0,0,0,28,172.72,Orthodox,180.34,145,2,0
1758,Zach Makovsky,9.0,-320,2,0,0,0.25,4,1,69,25,0.36,0,59,107,0,1,1,31,162.56,Southpaw,162.56,125,0,0
1759,Lauren Murphy,,480,0,0,0,0.0,0,0,83,48,0.57,0,193,236,0,0,0,31,170.18,Orthodox,170.18,125,0,0
1760,Sam Alvey,,115,0,0,0,0.0,0,0,168,82,0.48,0,91,177,0,0,0,28,187.96,Southpaw,190.5,205,0,0
1761,Frankie Saenz,,-120,0,0,0,0.55,9,5,129,67,0.51,0,83,153,0,2,0,34,167.64,Orthodox,167.64,135,0,0
1762,Matt Brown,5.0,295,12,5,0,0.25,8,2,242,82,0.33,0,89,250,0,0,0,33,182.88,Orthodox,190.5,170,9,1
1763,Rogerio Nogueira,,540,4,2,0,0.0,0,0,2,0,0.0,0,0,2,0,0,0,38,187.96,Southpaw,190.5,205,2,0
1764,Dennis Bermudez,12.0,-175,6,1,0,0.28,7,2,114,47,0.41,0,66,135,1,2,0,27,167.64,Orthodox,167.64,155,1,1
1765,Bobby Green,13.0,340,3,0,0,0.0,2,0,141,59,0.41,0,63,145,0,0,0,27,177.8,Orthodox,180.34,155,1,1
1766,Jorge Masvidal,14.0,-235,3,1,0,0.5,4,2,92,51,0.55,0,99,150,2,2,0,29,180.34,Orthodox,187.96,170,0,1
1767,Patrick Cummins,,-225,1,1,0,0.58,17,10,129,73,0.56,0,115,176,0,8,0,33,187.96,Orthodox,193.04,205,1,0
1768,Tim Means,,-179,2,3,0,0.25,4,1,210,85,0.4,0,85,211,0,0,0,30,187.96,Orthodox,190.5,170,1,0
1769,Gilbert Burns,,-145,0,0,0,0.2,10,2,140,44,0.31,0,56,153,0,2,0,28,177.8,Orthodox,180.34,155,0,0
1770,Joanna Jedrzejczyk,,-315,0,0,0,0.0,0,0,168,46,0.27,0,55,180,0,0,0,26,167.64,Orthodox,165.1,125,0,0
1771,Noad Lahat,,190,0,1,0,0.23,17,4,91,26,0.28,0,76,143,2,2,0,30,175.26,Orthodox,175.26,145,0,0
1772,Diego Brandao,,560,4,2,0,0.0,2,0,22,9,0.4,0,10,23,1,0,0,27,170.18,Orthodox,172.72,145,0,2
1773,Zak Cummings,,660,2,0,0,0.0,1,0,75,18,0.24,0,21,79,0,0,0,29,182.88,Southpaw,190.5,185,0,1
1774,Ian McCall,3.0,-159,1,3,0,0.42,7,3,119,56,0.47,0,112,176,0,4,0,30,165.1,Orthodox,162.56,125,0,0
1775,Naoyuki Kotani,,410,0,2,0,0.0,7,0,35,8,0.22,0,16,43,0,0,0,32,172.72,Southpaw,167.64,155,0,0
1776,Chris Dempsey,,265,0,0,0,0.0,0,0,5,1,0.2,0,1,5,0,0,0,26,177.8,Orthodox,182.88,185,0,0
1777,Phil Harris,,145,1,3,0,0.11,17,2,126,40,0.31,0,52,139,0,0,0,30,162.56,Orthodox,162.56,125,0,0
1778,Mike King,,120,0,0,0,0.25,4,1,65,38,0.58,1,60,103,2,3,0,30,190.5,Orthodox,190.5,185,0,0
1779,Trevor Smith,,145,1,2,0,0.4,5,2,59,42,0.71,0,89,110,2,6,2,33,190.5,Orthodox,190.5,185,0,0
1780,Nikita Krylov,,-125,1,2,0,0.0,0,0,70,42,0.6,0,80,114,0,2,2,22,190.5,Orthodox,195.58,205,1,0
1781,Jim Miller,7.0,220,13,4,0,0.16,6,1,65,30,0.46,0,34,69,0,0,0,30,172.72,Southpaw,180.34,155,2,6
1782,Evan Dunham,,260,7,5,0,0.0,1,0,27,10,0.37,0,10,27,0,0,0,32,177.8,Southpaw,177.8,155,1,1
1783,Leonardo Mafra,,270,0,1,0,0.0,0,0,20,11,0.55,0,21,32,0,0,0,25,177.8,Orthodox,177.8,155,0,0
1784,Joe Proctor,,125,2,1,0,0.0,0,0,81,25,0.3,1,29,86,0,0,0,28,177.8,Orthodox,182.88,155,1,0
1785,Alptekin Ozkilic,,315,1,1,0,0.25,4,1,230,88,0.38,0,94,237,0,1,0,28,165.1,Orthodox,165.1,125,0,0
1786,Alex White,,-175,1,0,0,0.0,0,0,159,42,0.26,0,42,159,0,0,0,25,182.88,Southpaw,180.34,155,1,0
1787,Pat Healy,,155,0,5,0,0.0,3,0,132,54,0.4,0,86,168,0,0,0,30,182.88,Orthodox,187.96,155,0,0
1788,Leslie Smith,,-130,0,1,0,0.0,0,0,59,36,0.61,1,36,59,0,0,0,31,175.26,Orthodox,167.64,135,0,0
1789,Aljamain Sterling,,-250,1,0,0,1.0,4,4,98,62,0.63,0,94,132,0,5,0,24,170.18,Orthodox,180.34,135,0,0
1790,Jerrod Sanders,,-185,0,0,0,0.0,0,0,3,2,0.66,0,3,5,0,0,1,34,172.72,Orthodox,182.88,135,0,0
1791,Tina Lahdemaki,,475,0,0,0,0.0,0,0,141,29,0.2,0,49,170,0,0,0,26,157.48,Orthodox,157.48,115,0,0
1792,Jeremy Stephens,11.0,205,10,8,0,0.25,8,2,228,65,0.28,0,76,239,0,0,0,28,172.72,Orthodox,180.34,145,4,0
1793,Andrew Craig,,248,3,2,0,0.0,1,0,67,16,0.23,1,56,114,0,0,0,28,185.42,Orthodox,193.04,170,1,0
1794,Hacran Dias,,248,1,1,0,0.4,5,2,74,31,0.41,0,57,100,0,0,0,30,172.72,Orthodox,175.26,155,0,0
1795,Antonio Braga Neto,,-150,1,0,0,0.37,8,3,32,16,0.5,0,73,95,0,7,1,26,190.5,Orthodox,195.58,185,0,1
1796,James Moontasri,,166,0,0,0,0.0,0,0,67,35,0.52,1,119,163,0,1,0,26,177.8,Switch,180.34,170,0,0
